t,A,B,C
0.0229,0.711535677209285,-0.964280562418815,0.252744885209531
0.023,0.684547105928687,-0.973578902873161,0.289031796944474
0.0231,0.656585755752954,-0.981493734433433,0.32490797868048
0.0232,0.6276913612907,-0.988013809690895,0.360322448400196
0.0233,0.597904983057517,-0.993129863261835,0.395224880204319
0.0234,0.567268949126757,-0.996834624954185,0.429565675827429
0.0235,0.535826794978996,-0.999122830098858,0.463296035119863
0.0236,0.503623201635759,-0.999991227031138,0.496368025395379
0.0237,0.470703932165331,-0.999438581711464,0.528734649546134
0.0238,0.43711576665093,-0.997465679479077,0.560349912828148
0.0239,0.402906435713662,-0.994075323936005,0.591168888222343
0.024,0.368124552684676,-0.989272332962988,0.621147780278312
0.0241,0.332819544522984,-0.983063531873015,0.650243987350032
0.0242,0.297041581577034,-0.975457743712173,0.678416162135139
0.0243,0.260841506289895,-0.966465776721617,0.705624270431722
0.0244,0.22427076094938,-0.956100408978472,0.731829648029092
0.0245,0.187381314585722,-0.94437637023748,0.756995055651759
0.0246,0.150225589120757,-0.931310320999221,0.781084731878464
0.0247,0.11285638487348,-0.916920828834616,0.804064443961136
0.0248,0.0753268055279302,-0.90122834199941,0.82590153647148
0.0249,0.0376901826699343,-0.884255160376073,0.846564977706138
0.025,-1.40896279965604e-15,-0.866025403784438,0.86602540378444
0.0251,-0.0376901826699354,-0.846564977706138,0.884255160376073
0.0252,-0.0753268055279348,-0.825901536471478,0.901228341999412
0.0253,-0.112856384873485,-0.804064443961133,0.916920828834618
0.0254,-0.150225589120758,-0.781084731878463,0.931310320999221
0.0255,-0.187381314585727,-0.756995055651756,0.944376370237482
0.0256,-0.224270760949383,-0.731829648029091,0.956100408978473
0.0257,-0.260841506289898,-0.70562427043172,0.966465776721618
0.0258,-0.297041581577037,-0.678416162135137,0.975457743712174
0.0259,-0.332819544522988,-0.650243987350028,0.983063531873016
0.026,-0.368124552684681,-0.621147780278309,0.989272332962989
0.0261,-0.402906435713663,-0.591168888222342,0.994075323936005
0.0262,-0.437115766650934,-0.560349912828144,0.997465679479078
0.0263,-0.470703932165334,-0.528734649546131,0.999438581711464
0.0264,-0.503623201635761,-0.496368025395377,0.999991227031138
0.0265,-0.535826794978998,-0.463296035119861,0.999122830098858
0.0266,-0.567268949126758,-0.429565675827428,0.996834624954185
0.0267,-0.597904983057521,-0.395224880204315,0.993129863261835
0.0268,-0.6276913612907,-0.360322448400195,0.988013809690895
0.0269,-0.656585755752957,-0.324907978680476,0.981493734433433
0.027,-0.684547105928691,-0.28903179694447,0.97357890287316
0.0271,-0.711535677209287,-0.252744885209528,0.964280562418814
0.0272,-0.737513117358175,-0.216098809162801,0.953611926520975
0.0273,-0.762442511011448,-0.179145644883582,0.94158815589503
0.0274,-0.78628843213662,-0.141937904840343,0.928226336976962
0.0275,-0.809016994374949,-0.104528463267651,0.913545457642599
0.0276,-0.830595899195813,-0.0669704810289848,0.897566380224797
0.0277,-0.850994481794693,-0.029317330072227,0.880311811866919
0.0278,-0.870183754669526,0.00837748241477138,0.861806272254754
0.0279,-0.888136448813546,0.0460603900408542,0.842076058772691
0.028,-0.90482705246602,0.0836778433323151,0.821149209133703
0.0281,-0.920231847365871,0.121176385829651,0.799055461536218
0.0282,-0.934328942456613,0.158502730052095,0.775826212404517
0.0283,-0.947098304994744,0.195603833222048,0.751494471772695
0.0284,-0.958521789017376,0.232426972641785,0.72609481637559
0.0285,-0.968583161128631,0.268919820615266,0.699663340513364
0.0286,-0.977268123568194,0.305030518808679,0.672237604759514
0.0287,-0.984564334529206,0.340707751943953,0.643856582585252
0.0288,-0.990461425696651,0.375900820720587,0.614560604976063
0.0289,-0.9949510169813,0.410559713862129,0.58439130311917
0.029,-0.998026728428272,0.444635179184928,0.553391549243342
0.0291,-0.9996841892833,0.478078793588193,0.521605395695106
0.0292,-0.999921044203816,0.510843031865861,0.489078012337954
0.0293,-0.998736956606017,0.542881334242518,0.455855622363498
0.0294,-0.996133609143172,0.57414817253739,0.421985436605781
0.0295,-0.992114701314478,0.604599114862376,0.3875155864521
0.0296,-0.986685944207868,0.63419088876219,0.352495055445676
0.0297,-0.979855052384247,0.662881442706896,0.31697360967735
0.0298,-0.971631732914674,0.690630005849423,0.28100172706525
0.0299,-0.962027671586085,0.717397145963179,0.244630525622905
0.03,-0.951056516295153,0.743144825477395,0.207911690817757
0.0301,-0.938733857653873,0.767836455530599,0.170897402123273
0.0302,-0.925077206834457,0.791436947965387,0.13364025886907
0.0303,-0.910105970684995,0.813912765190619,0.0961932054943755
0.0304,-0.893841424151263,0.835231967840167,0.058609456311095
0.0305,-0.876306680043863,0.855364260160506,0.020942419883356
0.0306,-0.857526656193652,0.874281033062634,-0.0167543768689835
0.0307,-0.83752804004214,0.891955404777152,-0.0544273647350125
0.0308,-0.816339250717183,0.908362259054732,-0.0920230083375499
0.0309,-0.793990398647834,0.923478280857683,-0.129487882209849
0.031,-0.770513242775789,0.937281989491892,-0.166768746716104
0.0311,-0.745941145424182,0.949753769132067,-0.203812623707886
0.0312,-0.720309024887906,0.960875896696899,-0.240566871808994
0.0313,-0.693653305812804,0.970632567034527,-0.276979261221724
0.0314,-0.66601186743425,0.97900991538253,-0.312998047948281
0.0315,-0.637423989748688,0.985996037070505,-0.348572047321817
0.0316,-0.607930297694606,0.991581004437261,-0.383650706742656
0.0317,-0.577572703422267,0.995756880938569,-0.418184177516303
0.0318,-0.546394346734268,0.99851773242542,-0.452123385691153
0.0319,-0.514439533781504,0.99985963557678,-0.485420101795277
0.032,-0.481753674101713,0.999780683474845,-0.518027009373133
0.0321,-0.448383216090032,0.998280988314872,-0.54989777222484
0.0322,-0.414375580993283,0.995362681245744,-0.580987100252461
0.0323,-0.379779095521799,0.991029909341492,-0.611250813819694
0.0324,-0.344642923174514,0.985288829708078,-0.640645906533565
0.0325,-0.309016994374946,0.978147600733805,-0.66913060635886
0.0326,-0.272951935517325,0.969616370495806,-0.696664434978482
0.0327,-0.236498997023723,0.959707262339066,-0.723208265315344
0.0328,-0.199709980514406,0.948434357648493,-0.748724377134088
0.0329,-0.162637165194881,0.93581367583849,-0.773176510643609
0.033,-0.125333233564302,0.9218631515885,-0.796529918024198
0.0331,-0.0878511965507435,0.906602609356838,-0.818751412806095
0.0332,-0.0502443181797687,0.890053735209052,-0.839809417029284
0.0333,-0.0125660398833505,0.872240046000843,-0.859674006117492
0.0334,0.025130095443339,0.85318685595932,-0.878316951402659
0.0335,0.0627905195293161,0.832921240710098,-0.895711760239414
0.0336,0.100361714851215,0.811471998801361,-0.911833713652576
0.0337,0.13779029068464,0.788869610779534,-0.926659901464173
0.0338,0.175023058975279,0.765146195874773,-0.940169254850051
0.0339,0.212007109922055,0.740335466357778,-0.952342576279833
0.034,0.248689887164855,0.714472679632804,-0.963162566797658
0.0341,0.285019262469977,0.687594588134967,-0.972613850604944
0.0342,0.320943609807212,0.659739387103025,-0.980682996910236
0.0343,0.356411878713254,0.630946660301847,-0.987358539015101
0.0344,0.391373666837203,0.601257323771726,-0.992630990608929
0.0345,0.425779291565072,0.570713567684433,-0.996492859249504
0.0346,0.459579860621488,0.539358796388684,-0.998938657010171
0.0347,0.492727341548293,0.507237566730189,-0.999964908278481
0.0348,0.525174629961298,0.474395524733928,-0.999570154695225
0.0349,0.55687561648819,0.440879340738657,-0.997754957226846
0.035,0.587785252292473,0.406736643075801,-0.994521895368273
0.0351,0.617859613090335,0.372015950386981,-0.989875563477316
0.0352,0.647055961569446,0.336766602676387,-0.983822564245832
0.0353,0.675332808121027,0.301038691195918,-0.976371499316944
0.0354,0.70264996979885,0.264882987262781,-0.96753295706163
0.0355,0.728968627421412,0.228350870110656,-0.957319497532067
0.0356,0.754251380736105,0.191494253877012,-0.945745634613116
0.0357,0.778462301567025,0.154365513830269,-0.932827815397293
0.0358,0.801566984870879,0.117017411941674,-0.918584396812552
0.0359,0.823532597628428,0.079503021907659,-0.903035619536086
0.036,0.844327925502016,0.0418756537291994,-0.886203579231214
0.0361,0.863923417192835,0.00418877795540423,-0.868112195148239
0.0362,0.882291226434954,-0.0335040503010723,-0.848787176133881
0.0363,0.899405251566372,-0.0711492674687689,-0.828255984097602
0.0364,0.915241172620918,-0.108693377634187,-0.806547794986731
0.0365,0.929776485888251,-0.146083028562411,-0.78369345732584
0.0366,0.942990535892865,-0.18326508751356,-0.759725448379304
0.0367,0.954864544746644,-0.220186716747303,-0.734677827999339
0.0368,0.965381638833274,-0.256795448608189,-0.708586190225085
0.0369,0.974526872786577,-0.29303926008506,-0.681487612701518
0.037,0.982287250728689,-0.328866646738583,-0.653420603990104
0.0371,0.988651744737914,-0.364226695891899,-0.624425048846014
0.0372,0.993611310520009,-0.399069158980297,-0.59454215153971
0.0373,0.997158900260614,-0.433344522957187,-0.563814377303426
0.0374,0.999289472640589,-0.467004080654856,-0.532285391985733
0.0375,1,-0.500000000000002,-0.499999999999998
0.0376,0.999289472640589,-0.532285391985737,-0.467004080654853
0.0377,0.997158900260614,-0.563814377303428,-0.433344522957185
0.0378,0.993611310520008,-0.594542151539715,-0.399069158980293
0.0379,0.988651744737914,-0.624425048846016,-0.364226695891899
0.038,0.982287250728689,-0.653420603990106,-0.328866646738582
0.0381,0.974526872786577,-0.681487612701522,-0.293039260085055
0.0382,0.965381638833273,-0.708586190225089,-0.256795448608185
0.0383,0.954864544746642,-0.734677827999342,-0.220186716747299
0.0384,0.942990535892865,-0.759725448379304,-0.183265087513559
0.0385,0.929776485888251,-0.78369345732584,-0.14608302856241
0.0386,0.915241172620917,-0.806547794986733,-0.108693377634182
0.0387,0.89940525156637,-0.828255984097606,-0.071149267468763
0.0388,0.882291226434953,-0.848787176133882,-0.0335040503010699
0.0389,0.863923417192835,-0.86811219514824,0.00418877795540491
0.039,0.844327925502014,-0.886203579231216,0.0418756537292019
0.0391,0.823532597628426,-0.903035619536089,0.0795030219076632
0.0392,0.801566984870875,-0.918584396812555,0.11701741194168
0.0393,0.778462301567022,-0.932827815397296,0.154365513830273
0.0394,0.754251380736104,-0.945745634613117,0.191494253877013
0.0395,0.728968627421411,-0.957319497532068,0.228350870110657
0.0396,0.702649969798848,-0.967532957061631,0.264882987262783
0.0397,0.675332808121024,-0.976371499316945,0.301038691195922
0.0398,0.647055961569443,-0.983822564245833,0.336766602676391
0.0399,0.617859613090334,-0.989875563477316,0.372015950386982
0.04,0.587785252292472,-0.994521895368273,0.406736643075802
0.0401,0.556875616488186,-0.997754957226847,0.440879340738661
0.0402,0.525174629961296,-0.999570154695225,0.47439552473393
0.0403,0.49272734154829,-0.999964908278481,0.507237566730191
0.0404,0.459579860621487,-0.998938657010171,0.539358796388685
0.0405,0.425779291565071,-0.996492859249504,0.570713567684434
0.0406,0.3913736668372,-0.992630990608928,0.60125732377173
0.0407,0.35641187871325,-0.9873585390151,0.630946660301851
0.0408,0.320943609807209,-0.980682996910236,0.659739387103027
0.0409,0.285019262469976,-0.972613850604943,0.687594588134968
0.041,0.248689887164854,-0.963162566797658,0.714472679632804
0.0411,0.212007109922053,-0.952342576279832,0.74033546635778
0.0412,0.175023058975275,-0.94016925485005,0.765146195874776
0.0413,0.137790290684639,-0.926659901464173,0.788869610779534
0.0414,0.100361714851215,-0.911833713652576,0.811471998801361
0.0415,0.0627905195293119,-0.895711760239412,0.832921240710101
0.0416,0.0251300954433348,-0.878316951402657,0.853186855959322
0.0417,-0.012566039883353,-0.859674006117491,0.872240046000844
0.0418,-0.0502443181797694,-0.839809417029282,0.890053735209053
0.0419,-0.0878511965507442,-0.818751412806093,0.906602609356838
0.042,-0.125333233564306,-0.796529918024194,0.921863151588502
0.0421,-0.162637165194887,-0.773176510643604,0.935813675838492
0.0422,-0.199709980514408,-0.748724377134085,0.948434357648494
0.0423,-0.236498997023725,-0.723208265315342,0.959707262339067
0.0424,-0.272951935517327,-0.69666443497848,0.969616370495807
0.0425,-0.309016994374949,-0.669130606358857,0.978147600733806
0.0426,-0.344642923174519,-0.640645906533559,0.985288829708079
0.0427,-0.379779095521801,-0.611250813819691,0.991029909341493
0.0428,-0.414375580993285,-0.580987100252458,0.995362681245744
0.0429,-0.448383216090034,-0.549897772224837,0.998280988314872
0.043,-0.481753674101718,-0.518027009373126,0.999780683474846
0.0431,-0.514439533781508,-0.485420101795272,0.99985963557678
0.0432,-0.546394346734271,-0.452123385691148,0.99851773242542
0.0433,-0.577572703422268,-0.4181841775163,0.995756880938569
0.0434,-0.607930297694606,-0.383650706742654,0.991581004437261
0.0435,-0.637423989748692,-0.348572047321812,0.985996037070504
0.0436,-0.666011867434252,-0.312998047948277,0.97900991538253
0.0437,-0.693653305812806,-0.27697926122172,0.970632567034527
0.0438,-0.720309024887906,-0.240566871808992,0.960875896696899
0.0439,-0.745941145424182,-0.203812623707883,0.949753769132067
0.044,-0.77051324277579,-0.1667687467161,0.937281989491891
0.0441,-0.793990398647835,-0.129487882209847,0.923478280857682
0.0442,-0.816339250717184,-0.0920230083375457,0.908362259054731
0.0443,-0.837528040042143,-0.0544273647350065,0.89195540477715
0.0444,-0.857526656193654,-0.0167543768689775,0.874281033062632
0.0445,-0.876306680043865,0.020942419883362,0.855364260160504
0.0446,-0.893841424151265,0.0586094563110992,0.835231967840166
0.0447,-0.910105970684997,0.0961932054943815,0.813912765190616
0.0448,-0.925077206834458,0.133640258869074,0.791436947965385
0.0449,-0.938733857653875,0.170897402123279,0.767836455530596
0.045,-0.951056516295154,0.207911690817763,0.743144825477392
0.0451,-0.962027671586086,0.244630525622909,0.717397145963178
0.0452,-0.971631732914674,0.28100172706525,0.690630005849424
0.0453,-0.979855052384247,0.316973609677352,0.662881442706895
0.0454,-0.986685944207868,0.35249505544568,0.634190888762189
0.0455,-0.992114701314478,0.387515586452106,0.604599114862373
0.0456,-0.996133609143173,0.421985436605787,0.574148172537387
0.0457,-0.998736956606018,0.455855622363502,0.542881334242516
0.0458,-0.999921044203816,0.489078012337959,0.510843031865858
0.0459,-0.9996841892833,0.521605395695111,0.478078793588189
0.046,-0.998026728428272,0.553391549243346,0.444635179184926
0.0461,-0.9949510169813,0.584391303119175,0.410559713862126
0.0462,-0.990461425696651,0.614560604976065,0.375900820720587
0.0463,-0.984564334529205,0.643856582585255,0.34070775194395
0.0464,-0.977268123568193,0.672237604759518,0.305030518808675
0.0465,-0.968583161128631,0.699663340513366,0.268919820615265
0.0466,-0.958521789017376,0.726094816375593,0.232426972641782
0.0467,-0.947098304994745,0.751494471772696,0.195603833222049
0.0468,-0.934328942456612,0.77582621240452,0.158502730052092
0.0469,-0.92023184736587,0.799055461536221,0.121176385829649
0.047,-0.904827052466019,0.821149209133706,0.0836778433323127
0.0471,-0.888136448813543,0.842076058772695,0.0460603900408482
0.0472,-0.870183754669525,0.861806272254756,0.00837748241476893
0.0473,-0.850994481794691,0.880311811866922,-0.0293173300722312
0.0474,-0.830595899195811,0.8975663802248,-0.066970481028989
0.0475,-0.809016994374947,0.913545457642602,-0.104528463267655
0.0476,-0.786288432136617,0.928226336976965,-0.141937904840347
0.0477,-0.762442511011448,0.941588155895031,-0.179145644883583
0.0478,-0.737513117358173,0.953611926520977,-0.216098809162804
0.0479,-0.711535677209284,0.964280562418816,-0.252744885209532
0.048,-0.684547105928689,0.973578902873161,-0.289031796944471
0.0481,-0.656585755752956,0.981493734433433,-0.324907978680477
0.0482,-0.627691361290701,0.988013809690895,-0.360322448400193
0.0483,-0.597904983057519,0.993129863261835,-0.395224880204316
0.0484,-0.567268949126755,0.996834624954185,-0.429565675827428
0.0485,-0.535826794978995,0.999122830098858,-0.463296035119863
0.0486,-0.503623201635761,0.999991227031138,-0.496368025395376
0.0487,-0.470703932165331,0.999438581711464,-0.528734649546132
0.0488,-0.437115766650931,0.997465679479077,-0.560349912828146
0.0489,-0.402906435713662,0.994075323936004,-0.591168888222341
0.049,-0.368124552684677,0.989272332962988,-0.621147780278311
0.0491,-0.332819544522988,0.983063531873015,-0.650243987350027
0.0492,-0.297041581577035,0.975457743712173,-0.678416162135138
0.0493,-0.260841506289895,0.966465776721617,-0.705624270431721
0.0494,-0.224270760949382,0.956100408978472,-0.73182964802909
0.0495,-0.187381314585724,0.944376370237481,-0.756995055651756
0.0496,-0.150225589120756,0.931310320999219,-0.781084731878464
0.0497,-0.112856384873482,0.916920828834616,-0.804064443961134
0.0498,-0.0753268055279323,0.901228341999411,-0.825901536471478
0.0499,-0.0376901826699329,0.884255160376071,-0.846564977706138
0.05,2.81792559931209e-15,0.866025403784437,-0.866025403784439
0.0501,0.037690182669935,0.846564977706137,-0.884255160376072
0.0502,0.0753268055279344,0.825901536471477,-0.901228341999412
0.0503,0.112856384873485,0.804064443961132,-0.916920828834617
0.0504,0.150225589120758,0.781084731878462,-0.93131032099922
0.0505,0.187381314585726,0.756995055651755,-0.944376370237481
0.0506,0.224270760949381,0.731829648029091,-0.956100408978472
0.0507,0.260841506289897,0.705624270431719,-0.966465776721617
0.0508,0.297041581577037,0.678416162135136,-0.975457743712173
0.0509,0.332819544522986,0.650243987350028,-0.983063531873015
0.051,0.368124552684679,0.621147780278309,-0.989272332962988
0.0511,0.402906435713664,0.591168888222339,-0.994075323936005
0.0512,0.437115766650936,0.560349912828141,-0.997465679479078
0.0513,0.470703932165333,0.52873464954613,-0.999438581711464
0.0514,0.503623201635763,0.496368025395374,-0.999991227031138
0.0515,0.535826794978996,0.463296035119861,-0.999122830098858
0.0516,0.567268949126757,0.429565675827427,-0.996834624954185
0.0517,0.59790498305752,0.395224880204314,-0.993129863261835
0.0518,0.627691361290703,0.360322448400191,-0.988013809690895
0.0519,0.656585755752957,0.324907978680475,-0.981493734433433
0.052,0.684547105928688,0.289031796944472,-0.973578902873161
0.0521,0.711535677209285,0.252744885209529,-0.964280562418815
0.0522,0.737513117358174,0.2160988091628,-0.953611926520976
0.0523,0.762442511011447,0.179145644883583,-0.941588155895031
0.0524,0.786288432136619,0.141937904840343,-0.928226336976964
0.0525,0.809016994374948,0.104528463267651,-0.913545457642601
0.0526,0.830595899195814,0.0669704810289816,-0.897566380224797
0.0527,0.850994481794694,0.0293173300722238,-0.880311811866919
0.0528,0.870183754669526,-0.00837748241477279,-0.861806272254755
0.0529,0.888136448813546,-0.0460603900408556,-0.842076058772692
0.053,0.904827052466019,-0.0836778433323165,-0.821149209133705
0.0531,0.920231847365871,-0.121176385829653,-0.79905546153622
0.0532,0.934328942456613,-0.158502730052096,-0.775826212404519
0.0533,0.947098304994744,-0.195603833222049,-0.751494471772697
0.0534,0.958521789017376,-0.232426972641786,-0.726094816375592
0.0535,0.968583161128631,-0.268919820615266,-0.699663340513367
0.0536,0.977268123568193,-0.305030518808679,-0.672237604759517
0.0537,0.984564334529206,-0.340707751943954,-0.643856582585254
0.0538,0.990461425696651,-0.375900820720587,-0.614560604976066
0.0539,0.9949510169813,-0.410559713862129,-0.584391303119173
0.054,0.998026728428272,-0.44463517918493,-0.553391549243344
0.0541,0.9996841892833,-0.478078793588195,-0.521605395695107
0.0542,0.999921044203816,-0.510843031865864,-0.489078012337954
0.0543,0.998736956606017,-0.54288133424252,-0.4558556223635
0.0544,0.996133609143172,-0.574148172537393,-0.421985436605781
0.0545,0.992114701314478,-0.604599114862376,-0.387515586452104
0.0546,0.986685944207868,-0.634190888762192,-0.352495055445678
0.0547,0.979855052384247,-0.662881442706895,-0.316973609677354
0.0548,0.971631732914674,-0.690630005849424,-0.281001727065252
0.0549,0.962027671586085,-0.71739714596318,-0.244630525622907
0.055,0.951056516295154,-0.743144825477394,-0.207911690817761
0.0551,0.938733857653874,-0.767836455530598,-0.170897402123277
0.0552,0.925077206834457,-0.791436947965387,-0.133640258869072
0.0553,0.910105970684996,-0.813912765190618,-0.0961932054943794
0.0554,0.893841424151264,-0.835231967840168,-0.0586094563110971
0.0555,0.876306680043863,-0.855364260160508,-0.0209424198833564
0.0556,0.857526656193651,-0.874281033062636,0.0167543768689831
0.0557,0.837528040042141,-0.891955404777152,0.0544273647350085
0.0558,0.816339250717183,-0.908362259054732,0.0920230083375478
0.0559,0.793990398647836,-0.923478280857682,0.129487882209845
0.056,0.770513242775789,-0.937281989491892,0.166768746716102
0.0561,0.745941145424181,-0.949753769132068,0.203812623707885
0.0562,0.720309024887907,-0.960875896696899,0.24056687180899
0.0563,0.693653305812804,-0.970632567034528,0.276979261221722
0.0564,0.666011867434253,-0.97900991538253,0.312998047948276
0.0565,0.63742398974869,-0.985996037070505,0.348572047321814
0.0566,0.607930297694605,-0.991581004437262,0.383650706742656
0.0567,0.577572703422266,-0.995756880938569,0.418184177516302
0.0568,0.546394346734266,-0.99851773242542,0.452123385691153
0.0569,0.514439533781506,-0.99985963557678,0.485420101795274
0.057,0.481753674101714,-0.999780683474845,0.518027009373131
0.0571,0.448383216090029,-0.998280988314872,0.549897772224841
0.0572,0.414375580993283,-0.995362681245744,0.58098710025246
0.0573,0.379779095521799,-0.991029909341492,0.611250813819692
0.0574,0.344642923174517,-0.985288829708078,0.64064590653356
0.0575,0.309016994374947,-0.978147600733805,0.669130606358858
0.0576,0.272951935517323,-0.969616370495805,0.696664434978482
0.0577,0.236498997023725,-0.959707262339066,0.723208265315341
0.0578,0.199709980514406,-0.948434357648492,0.748724377134086
0.0579,0.162637165194885,-0.935813675838491,0.773176510643606
0.058,0.125333233564304,-0.9218631515885,0.796529918024195
0.0581,0.0878511965507421,-0.906602609356837,0.818751412806095
0.0582,0.0502443181797673,-0.890053735209051,0.839809417029284
0.0583,0.0125660398833491,-0.872240046000841,0.859674006117492
0.0584,-0.0251300954433386,-0.853186855959319,0.878316951402658
0.0585,-0.0627905195293157,-0.832921240710098,0.895711760239413
0.0586,-0.100361714851215,-0.81147199880136,0.911833713652575
0.0587,-0.137790290684639,-0.788869610779533,0.926659901464172
0.0588,-0.175023058975278,-0.765146195874772,0.940169254850051
0.0589,-0.212007109922055,-0.740335466357777,0.952342576279832
0.059,-0.248689887164856,-0.714472679632802,0.963162566797658
0.0591,-0.285019262469975,-0.687594588134967,0.972613850604943
0.0592,-0.32094360980721,-0.659739387103025,0.980682996910235
0.0593,-0.356411878713249,-0.630946660301851,0.9873585390151
0.0594,-0.391373666837201,-0.601257323771726,0.992630990608929
0.0595,-0.425779291565073,-0.570713567684431,0.996492859249504
0.0596,-0.459579860621489,-0.539358796388681,0.998938657010171
0.0597,-0.492727341548294,-0.507237566730186,0.999964908278481
0.0598,-0.525174629961296,-0.474395524733928,0.999570154695225
0.0599,-0.556875616488189,-0.440879340738656,0.997754957226846
