All calculations;Line 5;Line 5;Line 5;Line 5;Line 5;Line 5
"Time in s";"Phase Current A/Terminal j in kA";"Phase Current B/Terminal j in kA";"Phase Current C/Terminal j in kA";"Phase Voltage B/Terminal j in p.u.";"Phase Voltage C/Terminal j in p.u.";"Phase Voltage A/Terminal j in p.u."
0,072618;-1,532845;0,228460;1,304385;-0,096828;0,087069;0,009759
0,072718;-1,511489;0,165544;1,345945;-0,097352;0,078871;0,018480
0,072818;-1,486355;0,102588;1,383767;-0,098397;0,075246;0,023151
0,072918;-1,459327;0,039340;1,419987;-0,100098;0,075974;0,024124
0,073018;-1,431692;-0,024414;1,456106;-0,102107;0,078311;0,023796
0,073118;-1,403590;-0,088692;1,492282;-0,103884;0,079050;0,024834
0,073218;-1,374260;-0,153317;1,527577;-0,105088;0,076691;0,028397
0,073318;-1,342829;-0,218038;1,560867;-0,105786;0,072216;0,033570
0,073418;-1,309008;-0,282688;1,591696;-0,106343;0,068007;0,038335
0,073518;-1,273213;-0,347242;1,620455;-0,107097;0,065817;0,041279
0,073618;-1,236072;-0,411741;1,647813;-0,108066;0,065325;0,042740
0,073718;-1,197735;-0,476151;1,673886;-0,108910;0,064356;0,044554
0,073818;-1,157573;-0,540266;1,697839;-0,109179;0,060575;0,048605
0,073918;-1,114526;-0,603744;1,718270;-0,108663;0,053392;0,055271
0,074018;-1,067879;-0,666264;1,734144;-0,107578;0,044636;0,062942
0,074118;-1,017906;-0,727685;1,745592;-0,106459;0,037459;0,069000
0,074218;-0,965883;-0,788104;1,753987;-0,105805;0,034216;0,071589
0,074318;-0,913411;-0,847758;1,761170;-0,105748;0,034809;0,070939
0,074418;-0,861492;-0,906830;1,768322;-0,105950;0,036670;0,069280
0,074518;-0,809945;-0,965288;1,775233;-0,105830;0,036421;0,069409
0,074618;-0,757587;-1,022859;1,780446;-0,104933;0,032056;0,072878
0,074718;-0,703013;-1,079153;1,782166;-0,103219;0,024163;0,079056
0,074818;-0,645485;-1,133855;1,779340;-0,101052;0,015395;0,085658
0,074918;-0,585327;-1,186844;1,772171;-0,098938;0,008602;0,090336
0,075018;-0,523632;-1,238190;1,761822;-0,097177;0,004984;0,092192
0,075118;-0,461519;-1,288025;1,749544;-0,095700;0,003514;0,092186
0,075218;-0,399507;-1,336402;1,735908;-0,094169;0,001943;0,092226
0,075318;-0,337400;-1,383237;1,720637;-0,092268;-0,001413;0,093681
0,075418;-0,274723;-1,428369;1,703093;-0,089948;-0,006454;0,096403
0,075518;-0,211313;-1,471682;1,682994;-0,087458;-0,011511;0,098970
0,075618;-0,147585;-1,513175;1,660760;-0,085133;-0,014788;0,099920
0,075718;-0,084267;-1,552943;1,637210;-0,083107;-0,015916;0,099022
0,075818;-0,021790;-1,591047;1,612837;-0,081173;-0,016445;0,097618
0,075918;0,040184;-1,627396;1,587212;-0,078893;-0,018855;0,097747
0,076018;0,102702;-1,661721;1,559018;-0,075894;-0,024780;0,100674
0,076118;0,166914;-1,693668;1,526754;-0,072143;-0,033723;0,105866
0,076218;0,233301;-1,722973;1,489672;-0,067997;-0,043191;0,111187
0,076318;0,301263;-1,749587;1,448325;-0,063996;-0,050205;0,114200
0,076418;0,369351;-1,773686;1,404335;-0,060534;-0,053160;0,113694
0,076518;0,436010;-1,795543;1,359533;-0,057631;-0,052774;0,110405
0,076618;0,500350;-1,815364;1,315014;-0,054952;-0,051503;0,106454
0,076718;0,562468;-1,833178;1,270710;-0,052054;-0,051883;0,103937
0,076818;0,623155;-1,848849;1,225694;-0,048681;-0,054951;0,103632
0,076918;0,683244;-1,862188;1,178944;-0,044899;-0,059808;0,104708
0,077018;0,743061;-1,873075;1,130014;-0,040997;-0,064551;0,105548
0,077118;0,802342;-1,881505;1,079163;-0,037238;-0,067798;0,105036
0,077218;0,860608;-1,887537;1,026929;-0,033653;-0,069698;0,103351
0,077318;0,917654;-1,891189;0,973535;-0,030027;-0,071690;0,101717
0,077418;0,973766;-1,892384;0,918618;-0,026082;-0,075254;0,101336
0,077518;1,029469;-1,890972;0,861503;-0,021721;-0,080614;0,102335
0,077618;1,085012;-1,886837;0,801825;-0,017135;-0,086392;0,103527
0,077718;1,139984;-1,879996;0,740013;-0,012701;-0,090491;0,103192
0,077818;1,193390;-1,870625;0,677235;-0,008728;-0,091590;0,100318
0,077918;1,244167;-1,858963;0,614796;-0,005237;-0,090170;0,095407
0,078018;1,291811;-1,845182;0,553371;-0,001934;-0,088309;0,090243
0,078118;1,336687;-1,829285;0,492598;0,001606;-0,088362;0,086756
0,078218;1,379787;-1,811113;0,431326;0,005660;-0,091426;0,085766
0,078318;1,422092;-1,790457;0,368365;0,010177;-0,096636;0,086459
0,078418;1,463957;-1,767196;0,303239;0,014824;-0,101782;0,086958
0,078518;1,504908;-1,741380;0,236473;0,019204;-0,104772;0,085567
0,078618;1,543960;-1,713202;0,169243;0,023115;-0,104949;0,081834
0,078718;1,580222;-1,682886;0,102664;0,026646;-0,103365;0,076718
0,078818;1,613370;-1,650577;0,037207;0,030083;-0,101893;0,071810
0,078918;1,643681;-1,616301;-0,027380;0,033681;-0,101871;0,068190
0,079018;1,671685;-1,580016;-0,091669;0,037487;-0,103248;0,065761
0,079118;1,697694;-1,541700;-0,155994;0,041330;-0,104812;0,063482
0,079218;1,721597;-1,501409;-0,220187;0,044976;-0,105276;0,060299
0,079318;1,743036;-1,459266;-0,283770;0,048336;-0,104363;0,056027
0,079418;1,761819;-1,415376;-0,346443;0,051543;-0,103078;0,051535
0,079518;1,778206;-1,369754;-0,408452;0,054869;-0,102950;0,048081
0,079618;1,792833;-1,322316;-0,470517;0,058511;-0,104807;0,046297
0,079718;1,806290;-1,272960;-0,533331;0,062420;-0,108001;0,045581
0,079818;1,818636;-1,221670;-0,596965;0,066298;-0,110668;0,044370
0,079918;1,829211;-1,168595;-0,660616;0,069768;-0,110894;0,041126
0,080018;1,836917;-1,114019;-0,722898;0,072612;-0,107986;0,035374
0,080118;1,840787;-1,058257;-0,782530;0,074903;-0,102956;0,028053
0,080218;1,840509;-1,001529;-0,838980;0,076958;-0,097901;0,020943
0,080318;1,836557;-0,943901;-0,892656;0,079129;-0,094693;0,015564
0,080418;1,829862;-0,885306;-0,944556;0,081589;-0,093873;0,012284
0,080518;1,821266;-0,825655;-0,995611;0,084249;-0,094480;0,010231
0,080618;1,811111;-0,764928;-1,046183;0,086856;-0,094865;0,008008
0,080718;1,799201;-0,703210;-1,095992;0,089186;-0,093876;0,004690
0,080818;1,785129;-0,640649;-1,144480;0,091196;-0,091565;0,000368
0,080918;1,768662;-0,577380;-1,191282;0,093028;-0,088950;-0,004078
0,081018;1,749916;-0,513471;-1,236445;0,094866;-0,087085;-0,007782
0,081118;1,729198;-0,448945;-1,280254;0,096773;-0,086141;-0,010632
0,081218;1,706663;-0,383846;-1,322817;0,098617;-0,085223;-0,013394
0,081318;1,682073;-0,318300;-1,363773;0,100160;-0,083034;-0,017127
0,081418;1,654882;-0,252519;-1,402362;0,101233;-0,078904;-0,022330
0,081518;1,624590;-0,186736;-1,437854;0,101873;-0,073405;-0,028468
0,081618;1,591146;-0,121113;-1,470032;0,102320;-0,068079;-0,034241
0,081718;1,555069;-0,055689;-1,499380;0,102864;-0,064436;-0,038428
0,081818;1,517213;0,009598;-1,526811;0,103653;-0,062926;-0,040727
0,081918;1,478282;0,074819;-1,553101;0,104592;-0,062602;-0,041990
0,082018;1,438433;0,139955;-1,578388;0,105400;-0,061719;-0,043681
0,082118;1,397220;0,204856;-1,602075;0,105793;-0,058862;-0,046931
0,082218;1,353910;0,269279;-1,623189;0,105661;-0,053833;-0,051828
0,082318;1,307968;0,332985;-1,640953;0,105127;-0,047709;-0,057418
0,082418;1,259381;0,395819;-1,655200;0,104446;-0,042059;-0,062386
0,082518;1,208630;0,457737;-1,666366;0,103830;-0,037908;-0,065921
0,082618;1,156373;0,518754;-1,675127;0,103318;-0,035150;-0,068168
0,082718;1,103067;0,578877;-1,681943;0,102781;-0,032789;-0,069991
0,082818;1,048797;0,638045;-1,686842;0,102038;-0,029781;-0,072257
0,082918;0,993404;0,696147;-1,689552;0,101011;-0,025822;-0,075188
0,083018;0,936780;0,753071;-1,689851;0,099776;-0,021512;-0,078264
0,083118;0,879071;0,808753;-1,687824;0,098496;-0,017795;-0,080701
0,083218;0,820636;0,863181;-1,683817;0,097280;-0,015123;-0,082157
0,083318;0,761772;0,916348;-1,678120;0,096070;-0,012976;-0,083094
0,083418;0,702431;0,968182;-1,670613;0,094661;-0,010139;-0,084522
0,083518;0,642163;1,018512;-1,660675;0,092832;-0,005544;-0,087287
0,083618;0,580351;1,067106;-1,647457;0,090498;0,000917;-0,091415
0,083718;0,516623;1,113749;-1,630372;0,087793;0,008190;-0,095983
0,083818;0,451153;1,158330;-1,609483;0,084991;0,014653;-0,099644
0,083918;0,384657;1,200865;-1,585522;0,082353;0,019096;-0,101449
0,084018;0,318068;1,241457;-1,559524;0,079969;0,021446;-0,101415
0,084118;0,252095;1,280204;-1,532299;0,077724;0,022748;-0,100471
0,084218;0,186948;1,317128;-1,504076;0,075387;0,024438;-0,099826
0,084318;0,122369;1,352155;-1,474524;0,072774;0,027436;-0,100210
0,084418;0,057931;1,385154;-1,443085;0,069849;0,031657;-0,101507
0,084518;-0,006631;1,416007;-1,409376;0,066727;0,036256;-0,102982
0,084618;-0,071273;1,444650;-1,373377;0,063558;0,040353;-0,103910
0,084718;-0,135750;1,471065;-1,335315;0,060408;0,043707;-0,104115
0,084818;-0,199862;1,495236;-1,295375;0,057212;0,046835;-0,104047
0,084918;-0,263622;1,517108;-1,253486;0,053835;0,050519;-0,104353
0,085018;-0,327214;1,536584;-1,209370;0,050194;0,055102;-0,105296
0,085118;-0,390764;1,553571;-1,162807;0,046345;0,060118;-0,106463
0,085218;-0,454104;1,568034;-1,113930;0,042464;0,064546;-0,107010
0,085318;-0,516738;1,580019;-1,063282;0,038735;0,067521;-0,106256
0,085418;-0,578045;1,589627;-1,011582;0,035222;0,068996;-0,104218
0,085518;-0,637613;1,596941;-0,959329;0,031814;0,069855;-0,101670
0,085618;-0,695466;1,601971;-0,906506;0,028297;0,071382;-0,099679
0,085718;-0,752027;1,604631;-0,852604;0,024485;0,074430;-0,098915
0,085818;-0,807828;1,604788;-0,796960;0,020348;0,078863;-0,099212
0,085918;-0,863151;1,602338;-0,739187;0,016030;0,083652;-0,099682
0,086018;-0,917823;1,597262;-0,679439;0,011752;0,087539;-0,099291
0,086118;-0,971302;1,589635;-0,618333;0,007682;0,089821;-0,097503
0,086218;-1,022968;1,579581;-0,556612;0,003838;0,090728;-0,094567
0,086318;-1,072428;1,567202;-0,494774;0,000103;0,091165;-0,091268
0,086418;-1,119639;1,552544;-0,432905;-0,003676;0,092036;-0,088360
0,086518;-1,164802;1,535602;-0,370800;-0,007574;0,093656;-0,086082
0,086618;-1,208122;1,516357;-0,308235;-0,011551;0,095651;-0,084100
0,086718;-1,249638;1,494816;-0,245178;-0,015501;0,097371;-0,081870
0,086818;-1,289236;1,471022;-0,181787;-0,019351;0,098484;-0,079133
0,086918;-1,326807;1,445022;-0,118215;-0,023132;0,099282;-0,076149
0,087018;-1,362424;1,416828;-0,054405;-0,026963;0,100462;-0,073499
0,087118;-1,396349;1,386408;0,009941;-0,030954;0,102547;-0,071593
0,087218;-1,428865;1,353710;0,075155;-0,035107;0,105376;-0,070270
0,087318;-1,460021;1,318725;0,141297;-0,039285;0,108077;-0,068792
0,087418;-1,489480;1,281524;0,207956;-0,043280;0,109552;-0,066272
0,087518;-1,516604;1,242271;0,274332;-0,046929;0,109181;-0,062252
0,087618;-1,540735;1,201167;0,339568;-0,050218;0,107245;-0,057027
0,087718;-1,561518;1,158383;0,403135;-0,053286;0,104786;-0,051500
0,087818;-1,579048;1,114007;0,465041;-0,056335;0,102980;-0,046645
0,087918;-1,593780;1,068042;0,525738;-0,059509;0,102460;-0,042951
0,088018;-1,606250;1,020454;0,585796;-0,062820;0,103016;-0,040196
0,088118;-1,616791;0,971222;0,645569;-0,066157;0,103844;-0,037687
0,088218;-1,625432;0,920384;0,705048;-0,069383;0,104149;-0,034766
0,088318;-1,631983;0,868024;0,763959;-0,072424;0,103645;-0,031221
0,088418;-1,636245;0,814244;0,822000;-0,075305;0,102634;-0,027329
0,088518;-1,638148;0,759128;0,879020;-0,078107;0,101643;-0,023536
0,088618;-1,637750;0,702736;0,935014;-0,080877;0,100922;-0,020044
0,088718;-1,635095;0,645135;0,989961;-0,083577;0,100200;-0,016623
0,088818;-1,630078;0,586420;1,043658;-0,086099;0,098889;-0,012790
0,088918;-1,622437;0,526732;1,095705;-0,088342;0,096562;-0,008220
0,089018;-1,611904;0,466232;1,145672;-0,090301;0,093369;-0,003068
0,089118;-1,598406;0,405049;1,193357;-0,092078;0,090028;0,002050
0,089218;-1,582181;0,343254;1,238928;-0,093831;0,087401;0,006430
0,089318;-1,563690;0,280852;1,282838;-0,095668;0,085913;0,009755
0,089418;-1,543380;0,217833;1,325547;-0,097572;0,085242;0,012329
0,089518;-1,521436;0,154225;1,367211;-0,099404;0,084483;0,014921
0,089618;-1,497681;0,090130;1,407552;-0,100989;0,082703;0,018286
0,089718;-1,471694;0,025717;1,445977;-0,102217;0,079511;0,022705
0,089818;-1,443064;-0,038819;1,481883;-0,103103;0,075263;0,027840
0,089918;-1,411629;-0,103316;1,514945;-0,103765;0,070792;0,032973
0,090018;-1,377545;-0,167672;1,545217;-0,104343;0,066868;0,037475
0,090118;-1,341175;-0,231836;1,573011;-0,104908;0,063751;0,041157
0,090218;-1,302885;-0,295777;1,598662;-0,105437;0,061142;0,044295
0,090318;-1,262893;-0,359444;1,622338;-0,105853;0,058511;0,047341
0,090418;-1,221263;-0,422762;1,644025;-0,106095;0,055536;0,050559
0,090518;-1,178008;-0,485643;1,663651;-0,106170;0,052319;0,053852
0,090618;-1,133207;-0,548012;1,681219;-0,106141;0,049230;0,056910
0,090718;-1,087021;-0,609814;1,696835;-0,106057;0,046518;0,059539
0,090818;-1,039589;-0,670994;1,710584;-0,105900;0,043996;0,061904
0,090918;-0,990884;-0,731465;1,722350;-0,105569;0,041072;0,064497
0,091018;-0,940661;-0,791085;1,731746;-0,104933;0,037122;0,067812
0,091118;-0,888553;-0,849670;1,738223;-0,103923;0,031953;0,071970
0,091218;-0,834291;-0,907033;1,741324;-0,102581;0,026023;0,076559
0,091318;-0,777902;-0,963039;1,740941;-0,101052;0,020236;0,080816
0,091418;-0,719763;-1,017631;1,737393;-0,099503;0,015446;0,084057
0,091518;-0,660470;-1,070815;1,731286;-0,098035;0,011975;0,086060
0,091618;-0,600589;-1,122625;1,723215;-0,096629;0,009459;0,087171
0,091718;-0,540445;-1,173065;1,713510;-0,095179;0,007121;0,088057
0,091818;-0,480060;-1,222083;1,702143;-0,093559;0,004260;0,089299
0,091918;-0,419258;-1,269584;1,688842;-0,091704;0,000627;0,091078
0,092018;-0,357846;-1,315455;1,673301;-0,089632;-0,003537;0,093168
0,092118;-0,295750;-1,359598;1,655348;-0,087405;-0,007788;0,095193
0,092218;-0,233024;-1,401937;1,634961;-0,085074;-0,011860;0,096934
0,092318;-0,169765;-1,442405;1,612170;-0,082630;-0,015840;0,098471
0,092418;-0,106014;-1,480928;1,586942;-0,080026;-0,020028;0,100054
0,092518;-0,041753;-1,517419;1,559172;-0,077219;-0,024611;0,101830
0,092618;0,023011;-1,551790;1,528779;-0,074233;-0,029412;0,103645
0,092718;0,088131;-1,583987;1,495856;-0,071153;-0,033929;0,105082
0,092818;0,153281;-1,614000;1,460720;-0,068086;-0,037657;0,105743
0,092918;0,218041;-1,641857;1,423816;-0,065089;-0,040460;0,105549
0,093018;0,282080;-1,667586;1,385506;-0,062122;-0,042731;0,104853
0,093118;0,345303;-1,691177;1,345874;-0,059072;-0,045192;0,104264
0,093218;0,407880;-1,712564;1,304684;-0,055815;-0,048470;0,104285
0,093318;0,470116;-1,731640;1,261524;-0,052296;-0,052704;0,105000
0,093418;0,532241;-1,748297;1,216056;-0,048562;-0,057467;0,106028
0,093518;0,594247;-1,762467;1,168220;-0,044729;-0,062029;0,106758
0,093618;0,655864;-1,774141;1,118277;-0,040921;-0,065794;0,106714
0,093718;0,716679;-1,783356;1,066677;-0,037195;-0,068616;0,105811
0,093818;0,776312;-1,790162;1,013850;-0,033530;-0,070806;0,104336
0,093918;0,834545;-1,794594;0,960049;-0,029859;-0,072852;0,102710
0,094018;0,891323;-1,796658;0,905335;-0,026126;-0,075077;0,101203
0,094118;0,946671;-1,796347;0,849676;-0,022325;-0,077482;0,099807
0,094218;1,000598;-1,793653;0,793055;-0,018489;-0,079849;0,098338
0,094318;1,053067;-1,788580;0,735512;-0,014649;-0,082020;0,096669
0,094418;1,104048;-1,781129;0,677081;-0,010794;-0,084094;0,094889
0,094518;1,153592;-1,771288;0,617696;-0,006869;-0,086399;0,093267
0,094618;1,201845;-1,759017;0,557172;-0,002811;-0,089223;0,092034
0,094718;1,248972;-1,744268;0,495296;0,001390;-0,092533;0,091144
0,094818;1,295009;-1,727010;0,432001;0,005666;-0,095880;0,090214
0,094918;1,339766;-1,707264;0,367498;0,009895;-0,098597;0,088702
0,095018;1,382831;-1,685110;0,302279;0,013955;-0,100172;0,086217
0,095118;1,423711;-1,660671;0,236961;0,017797;-0,100565;0,082768
0,095218;1,462026;-1,634071;0,172045;0,021466;-0,100239;0,078773
0,095318;1,497650;-1,605395;0,107745;0,025065;-0,099896;0,074831
0,095418;1,530718;-1,574679;0,043961;0,028701;-0,100093;0,071392
0,095518;1,561510;-1,541919;-0,019591;0,032421;-0,100967;0,068546
0,095618;1,590284;-1,507103;-0,083181;0,036198;-0,102246;0,066048
0,095718;1,617164;-1,470235;-0,146929;0,039969;-0,103500;0,063531
0,095818;1,642129;-1,431348;-0,210780;0,043677;-0,104439;0,060762
0,095918;1,665088;-1,390495;-0,274593;0,047307;-0,105049;0,057742
0,096018;1,685959;-1,347730;-0,338229;0,050877;-0,105495;0,054618
0,096118;1,704694;-1,303108;-0,401586;0,054403;-0,105892;0,051489
0,096218;1,721240;-1,256690;-0,464550;0,057863;-0,106136;0,048273
0,096318;1,735471;-1,208555;-0,526916;0,061201;-0,105944;0,044743
0,096418;1,747187;-1,158810;-0,588377;0,064357;-0,105075;0,040719
0,096518;1,756177;-1,107576;-0,648602;0,067312;-0,103559;0,036247
0,096618;1,762339;-1,054962;-0,707377;0,070113;-0,101763;0,031649
0,096718;1,765752;-1,001045;-0,764707;0,072849;-0,100209;0,027360
0,096818;1,766668;-0,945860;-0,820807;0,075598;-0,099264;0,023666
0,096918;1,765383;-0,889421;-0,875962;0,078379;-0,098899;0,020521
0,097018;1,762090;-0,831753;-0,930337;0,081133;-0,098686;0,017554
0,097118;1,756772;-0,772918;-0,983854;0,083758;-0,098045;0,014287
0,097218;1,749224;-0,713028;-1,036196;0,086165;-0,096575;0,010410
0,097318;1,739165;-0,652223;-1,086942;0,088321;-0,094267;0,005945
0,097418;1,726389;-0,590645;-1,135744;0,090262;-0,091462;0,001200
0,097518;1,710856;-0,528412;-1,182444;0,092055;-0,088612;-0,003442
0,097618;1,692678;-0,465613;-1,227065;0,093755;-0,086008;-0,007747
0,097718;1,672039;-0,402315;-1,269723;0,095376;-0,083660;-0,011715
0,097818;1,649106;-0,338585;-1,310521;0,096896;-0,081394;-0,015502
0,097918;1,623994;-0,274495;-1,349499;0,098291;-0,079045;-0,019245
0,098018;1,596784;-0,210119;-1,386665;0,099558;-0,076618;-0,022940
0,098118;1,567577;-0,145528;-1,422049;0,100722;-0,074255;-0,026467
0,098218;1,536500;-0,080785;-1,455714;0,101809;-0,072075;-0,029735
0,098318;1,503658;-0,015952;-1,487705;0,102810;-0,069987;-0,032823
0,098418;1,469060;0,048887;-1,517947;0,103668;-0,067665;-0,036003
0,098518;1,432574;0,113617;-1,546191;0,104301;-0,064707;-0,039593
0,098618;1,393964;0,178087;-1,572051;0,104647;-0,060894;-0,043753
0,098718;1,353007;0,242134;-1,595140;0,104703;-0,056364;-0,048339
0,098818;1,309623;0,305612;-1,615235;0,104533;-0,051585;-0,052949
0,098918;1,263953;0,368417;-1,632370;0,104236;-0,047117;-0,057118
0,099018;1,216318;0,430494;-1,646812;0,103892;-0,043323;-0,060569
0,099118;1,167107;0,491812;-1,658919;0,103529;-0,040195;-0,063334
0,099218;1,116633;0,552345;-1,668978;0,103112;-0,037410;-0,065702
0,099318;1,065055;0,612044;-1,677099;0,102578;-0,034553;-0,068024
0,099418;1,012388;0,670832;-1,683221;0,101874;-0,031358;-0,070516
0,099518;0,958577;0,728615;-1,687192;0,100985;-0,027802;-0,073183
0,099618;0,903575;0,785294;-1,688869;0,099926;-0,024029;-0,075897
0,099718;0,847382;0,840775;-1,688157;0,098716;-0,020173;-0,078542
0,099818;0,790021;0,894967;-1,684989;0,097353;-0,016233;-0,081119
0,099918;0,731505;0,947777;-1,679281;0,095815;-0,012091;-0,083723
0,100000;0,682333;0,990064;-1,672398;0,094386;-0,008439;-0,085947
0,100050;0,651717;1,015325;-1,667042;0,093431;-0,006114;-0,087318
0,100118;0,610668;1,048334;-1,659001;0,092113;-0,003030;-0,089083
0,100218;0,548846;1,096393;-1,645239;0,090070;0,001445;-0,091514
0,100318;0,486206;1,142746;-1,628952;0,087950;0,005567;-0,093517
0,100418;0,423014;1,187362;-1,610376;0,085792;0,009210;-0,095003
0,100518;0,359518;1,230222;-1,589740;0,083592;0,012491;-0,096083
0,100618;0,295873;1,271289;-1,567161;0,081299;0,015720;-0,097019
0,100718;0,232095;1,310500;-1,542596;0,078849;0,019240;-0,098089
0,100818;0,168106;1,347768;-1,515874;0,076196;0,023228;-0,099424
0,100918;0,103810;1,382994;-1,486804;0,073343;0,027601;-0,100945
0,101018;0,039190;1,416093;-1,455283;0,070338;0,032077;-0,102415
0,101118;-0,025653;1,447009;-1,421356;0,067246;0,036337;-0,103583
0,101218;-0,090519;1,475712;-1,385193;0,064113;0,040199;-0,104312
0,101318;-0,155174;1,502194;-1,347020;0,060951;0,043677;-0,104629
0,101418;-0,219413;1,526445;-1,307032;0,057745;0,046917;-0,104662
0,101518;-0,283090;1,548451;-1,265361;0,054471;0,050066;-0,104538
0,101618;-0,346107;1,568191;-1,222084;0,051120;0,053185;-0,104305
0,101718;-0,408387;1,585639;-1,177253;0,047699;0,056247;-0,103946
0,101818;-0,469861;1,600775;-1,130915;0,044218;0,059225;-0,103443
0,101918;-0,530481;1,613574;-1,083093;0,040673;0,062175;-0,102848
0,102018;-0,590244;1,624004;-1,033760;0,037038;0,065243;-0,102281
0,102118;-0,649197;1,632021;-0,982823;0,033283;0,068568;-0,101851
0,102218;-0,707401;1,637574;-0,930172;0,029398;0,072161;-0,101559
0,102318;-0,764867;1,640621;-0,875754;0,025411;0,075839;-0,101250
0,102418;-0,821496;1,641145;-0,819648;0,021384;0,079281;-0,100665
0,102518;-0,877070;1,639163;-0,762093;0,017389;0,082181;-0,099570
0,102618;-0,931293;1,634723;-0,703429;0,013470;0,084412;-0,097882
0,102718;-0,983883;1,627882;-0,643999;0,009628;0,086088;-0,095716
0,102818;-1,034649;1,618692;-0,584043;0,005823;0,087498;-0,093320
0,102918;-1,083528;1,607179;-0,523651;0,002002;0,088946;-0,090948
0,103018;-1,130562;1,593348;-0,462786;-0,001871;0,090606;-0,088735
0,103118;-1,175832;1,577194;-0,401362;-0,005798;0,092467;-0,086668
0,103218;-1,219400;1,558712;-0,339312;-0,009759;0,094397;-0,084638
0,103318;-1,261279;1,537910;-0,276631;-0,013723;0,096258;-0,082535
0,103418;-1,301440;1,514807;-0,213367;-0,017674;0,097989;-0,080315
0,103518;-1,339836;1,489430;-0,149594;-0,021609;0,099600;-0,077990
0,103618;-1,376413;1,461810;-0,085397;-0,025528;0,101102;-0,075574
0,103718;-1,411101;1,431985;-0,020884;-0,029417;0,102439;-0,073022
0,103818;-1,443791;1,400004;0,043787;-0,033248;0,103485;-0,070237
0,103918;-1,474339;1,365932;0,108406;-0,036986;0,104118;-0,067132
0,104018;-1,502588;1,329846;0,172742;-0,040614;0,104323;-0,063709
0,104118;-1,528426;1,291820;0,236605;-0,044145;0,104237;-0,060093
0,104218;-1,551821;1,251917;0,299904;-0,047616;0,104101;-0,056485
